date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:23	106752/106752	---M--	200	added ('OK')	image/png	etag:%2242ae8-1a100-5600d19570d4a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/demo/iphoneview.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/demo/iphoneview.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/login.html)
20:28:23	360/360	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:41%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.resize.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.resize.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:24	358/358	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:41%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.time.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.time.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:25	361/361	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:42%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.tooltip.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.tooltip.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:25	370/370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:43%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/vectormap/jquery-jvectormap-1.2.2.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/vectormap/jquery-jvectormap-1.2.2.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:26	374/374	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:43%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/vectormap/jquery-jvectormap-world-mill-en.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/vectormap/jquery-jvectormap-world-mill-en.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:27	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:44%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/moment/moment.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/moment/moment.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:27	362/362	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:44%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/fullcalendar/fullcalendar.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/fullcalendar/fullcalendar.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard.html)
20:28:28	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:45%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/1.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/1.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:28	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:46%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/3.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/3.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:29	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:46%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/4.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/4.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:30	342/342	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:47%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/female.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/female.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:30	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:48%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/avatars/2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:31	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:48%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/chartjs/chart.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/chartjs/chart.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:32	365/365	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:49%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.fillbetween.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.fillbetween.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:32	362/362	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:50%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.orderBar.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.orderBar.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:33	357/357	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:50%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.pie.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/flot/jquery.flot.pie.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-marketing.html)
20:28:34	340/340	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:51%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/realestate/6.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/realestate/6.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dashboard-social.html)
20:28:34	361/361	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:52%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-collapse.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-collapse.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:35	359/359	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:52%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-hidden.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-hidden.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:36	360/360	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:53%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-menutop.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-menutop.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:36	370/370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:53%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-collapse-minified.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-collapse-minified.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:37	356/356	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:54%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-rtl.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-rtl.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:37	364/364	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:55%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-rtl-menutop.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/layout-rtl-menutop.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/layouts.html)
20:28:38	356/356	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:55%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-glass.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-glass.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:39	359/359	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:56%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-material.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-material.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:39	356/356	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-pixel.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-pixel.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:40	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-dark.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-dark.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:41	357/357	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:58%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-google.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-google.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:41	361/361	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-ultralight.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-ultralight.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:42	358/358	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:58:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-default.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/layout-skins/skin-default.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/skins.html)
20:28:43	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:00%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/ajaxversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/ajaxversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:43	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/angularversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/angularversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:44	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/htmlversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/htmlversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:44	347/347	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/phpversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/phpversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:45	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:02%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/dotnetversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/dotnetversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:46	349/349	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:03%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/reactversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/reactversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:46	347/347	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:04%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/rorversion.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/versions/rorversion.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/difver.html)
20:28:47	330/330	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:04%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/login.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/login.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/applayout.html)
20:28:48	332/332	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:05%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/logo.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/logo.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/applayout.html)
20:28:48	346/346	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:06%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email/email-list.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email/email-list.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/inbox.html)
20:28:49	343/343	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:06%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-compose.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-compose.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/inbox.html)
20:28:50	370/370	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:07%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/delete-table-row/delete-table-row.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/delete-table-row/delete-table-row.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/inbox.html)
20:28:50	342/342	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:08%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-opened.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-opened.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/inbox-email-view.html)
20:28:51	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:08%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-reply.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/ajax/email-reply.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/inbox-email-reply.html)
20:28:52	338/338	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:09%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/basic.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/basic.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:52	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:09%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/basic.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/basic.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:53	340/340	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:10%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sidebar.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sidebar.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:53	343/343	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:11%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/sidebar.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/sidebar.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:54	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:11%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/hero.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/hero.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:54	340/340	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:12%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/hero.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/hero.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:55	344/344	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:12%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sidebarhero.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/sidebarhero.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:56	348/348	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:13%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/sidebar-hero.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/sidebar-hero.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:56	343/343	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:14%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/newsletter.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/newsletter.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:57	346/346	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:14%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/newsletter.html	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/Email_Templates/newsletter.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/email-template.html)
20:28:58	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:15%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/morris/raphael.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/morris/raphael.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/morris.html)
20:28:59	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:16%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/morris/morris.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/morris/morris.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/morris.html)
20:28:59	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2014:59:17%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/dygraphs/demo-data.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/js/plugin/dygraphs/demo-data.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/dygraphs.html)
